account_origin,amount_received
8047AE560,8023.53
8047AED70,3794.55
8047AED70,3794.55
8047AED70,3794.55
8047AEEB0,480712.45
8047B1F40,14424.84
8047B2E90,4801.96
8047B2E90,8286.61
8047B3780,22067.46
8047B3780,22067.46
8047B3780,22067.46
8047B3780,24957971.53
8047B3780,24957971.53
8047B3780,24957971.53
8047B3780,5752.97
8047B3780,5752.97
8047B3780,5752.97
8047B3780,58937547.26
8047B3780,58937547.26
8047B3780,58937547.26
8047B4380,3663.57
8047B5450,10884.27
8047B5450,2114564.86
8047B5450,21423.4
8047B5450,21955.48
8047B5450,3715.16
8047B56B0,10765.89
8047B56B0,10765.89
8047B56B0,10765.89
8047B56B0,10765.89
8047B56B0,10765.89
8047B56B0,10973.37
8047B56B0,10973.37
8047B56B0,10973.37
8047B56B0,12776400.34
8047B56B0,12776400.34
8047B56B0,12776400.34
8047B56B0,12776400.34
8047B56B0,12776400.34
8047B56B0,2327092.52
8047B56B0,2327092.52
8047B56B0,2327092.52
8047B56B0,2327092.52
8047B56B0,2327092.52
8047B56B0,3586.04
8047B56B0,3586.04
8047B56B0,3586.04
8047B56B0,3586.04
8047B56B0,3586.04
8047B56B0,5862085.31
8047B56B0,5862085.31
8047B56B0,5862085.31
8047B56B0,5862085.31
8047B56B0,5862085.31
8047B5970,11770792.0
8047B61F0,23166483.6
8047B61F0,23166483.6
8047B61F0,23166483.6
8047B61F0,23166483.6
8047B61F0,23166483.6
8047B61F0,25278.6
8047B61F0,25278.6
8047B61F0,25278.6
8047B61F0,25278.6
8047B61F0,25278.6
8047B61F0,40034617.67
8047B61F0,40034617.67
8047B61F0,40034617.67
8047B61F0,40034617.67
8047B61F0,40034617.67
8047B61F0,7007.79
8047B7010,1749677.0
8047B7200,23624001.76
8047B7200,42084642.87
8047B7200,7238.96
8047B7200,84158717.49
8047B77E0,6769.31
8047B81B0,3661.59
8047B81B0,3661.59
8047B81B0,3661.59
8047B8AC0,2390269.56
8047B8AC0,4464.11
8047B8AC0,950084.47
8047BA8B0,11755.53
8047BA8B0,11755.53
8047BA8B0,11755.53
8047BA8B0,309543.84
8047BA8B0,427769.04
8047BA8B0,427769.04
8047BA8B0,427769.04
8047BA8B0,4295.2
8047BA8B0,4295.2
8047BA8B0,4295.2
8047BA8B0,726571.25
8047BA8B0,726571.25
8047BA8B0,726571.25
8047BA8B0,940107.23
8047BA8B0,940107.23
8047BA8B0,940107.23
8047BACB0,17249.04
8047BACB0,17249.04
8047BACB0,17249.04
8047BAEA0,15664.73
8047BAEA0,330553.89
8047BB820,10976.96
8047BB820,12200.95
8047BB820,12200.95
8047BB820,12200.95
8047BC8B0,6380.05
8047BC8B0,6725.11
8047BC8B0,6725.11
8047BC8B0,6725.11
8047BCFF0,28375.72
8047BCFF0,28375.72
8047BCFF0,28375.72
8047BE330,23689.07
8047BE330,23689.07
8047BE330,23689.07
8047BE6A0,15280.47
8047BF190,12406.83
8047BF190,15688.47
8047BF190,2139897.06
8047BF190,2139897.06
8047BF190,2139897.06
8047BF190,28793.7
8047BF190,28793.7
8047BF190,28793.7
8047BF190,329010.5
8047BF190,329010.5
8047BF190,329010.5
8047BF4A0,11543.78
8047BF4A0,11543.78
8047BF4A0,11543.78
8047BF4A0,16151.38
8047BF4A0,3657.02
8047BF4A0,3657.02
8047BF4A0,3657.02
8047BF4A0,3657.02
8047BF4A0,3657.02
8047BF4A0,4184.01
8047BF4A0,4184.01
8047BF4A0,4184.01
8047BF4A0,4841.51
8047BF4A0,4841.51
8047BF4A0,4841.51
8047BF4A0,5128.31
8047BF4A0,5982.3
8047BF4A0,6867.48
8047BF4A0,6989.44
8047BF4A0,993285.66
8047BF4A0,993285.66
8047BF4A0,993285.66
8047BFA80,5440.31
8047BFA80,5440.31
8047BFA80,5440.31
8047BFA80,5440.31
8047BFA80,5440.31
8047BFDF0,1682084.02
8047BFDF0,1682084.02
8047BFDF0,1682084.02
8047BFDF0,1682084.02
8047BFDF0,1682084.02
8047BFDF0,369305.0
8047BFDF0,369305.0
8047BFDF0,369305.0
8047BFDF0,369305.0
8047BFDF0,369305.0
8047C07C0,20415.1
8047C07C0,20415.1
8047C07C0,20415.1
8047C07C0,506765.74
8047C07C0,506765.74
8047C07C0,506765.74
8047C07C0,719773.21
8047C07C0,719773.21
8047C07C0,719773.21
8047C3200,5108.2
8047C3200,5108.2
8047C3200,5108.2
8047C3200,5108.2
8047C3200,5108.2
8047C38E0,7539.49
8047C3CE0,12117.42
8047C3CE0,12117.42
8047C3CE0,12117.42
8047C3CE0,17733.25
8047C4A30,27829.92
8047C4A30,296554.42
8047C5AB0,6162.23
8047C5AB0,6162.23
8047C5AB0,6162.23
8047C5AB0,6162.23
8047C5AB0,6162.23
8047C62B0,11939.57
8047C62B0,13107.7
8047C62B0,482600.61
8047C62B0,7216.78
8047C62B0,7216.78
8047C62B0,7216.78
8047C62B0,763787.58
8047C6750,5768.34
8047C78D0,32443583.0
8047C9980,289308.29
8047C9980,5081.69
8047C9980,5081.69
8047C9980,5081.69
8047C9980,5081.69
8047C9980,5081.69
8047C9980,7847.89
8047C9980,9035.46
8047CA370,4835.0
8047CA370,725212.48
8047CB510,1243694.56
8047CB510,3794.89
8047CB510,4502.53
8047CB510,990503.28
8047CBDA0,3223.41
8047CBDA0,3223.41
8047CBDA0,3223.41
8047CBDA0,3223.41
8047CBDA0,3223.41
8047CC460,4637.37
8047CC460,6259.87
8047CC460,8095.44
8047CC460,8095.44
8047CC460,8095.44
8047CC460,8095.44
8047CC460,8095.44
8047CCF50,12371.32
8047CCF50,1605659.5
8047CCF50,28983.11
8047CCF50,548085.3
8047CCF50,6088.55
8047CCF50,6088.55
8047CCF50,6088.55
8047CD550,18464.68
8047CD550,18464.68
8047CD550,18464.68
8047CD550,18464.68
8047CD550,18464.68
8047CD550,377585.76
8047CD550,377585.76
8047CD550,377585.76
8047CD550,377585.76
8047CD550,377585.76
8047CD550,6571.9
8047CDCD0,9167552.0
8047CDF60,1338772.77
8047CDF60,233732.62
8047CDF60,8220.35
8047CE640,1005414.17
8047CE640,1005414.17
8047CE640,1005414.17
8047CE640,21849.25
8047CE640,21849.25
8047CE640,21849.25
8047CE640,220208.57
8047CE640,4936462.8
8047CE640,4936462.8
8047CE640,4936462.8
8047CE640,8832819.23
8047CE640,8832819.23
8047CE640,8832819.23
8047CE640,8943246.3
8047CE640,8943246.3
8047CE640,8943246.3
8047CF190,19671.51
8047CFFA0,15223.09
8047CFFA0,3306.8
8047D08C0,20915.15
8047D08C0,20915.15
8047D08C0,20915.15
8047D08C0,20915.15
8047D08C0,20915.15
8047D08C0,81011219.42
8047D0C70,40633643.0
8047D0E00,325801.37
8047D0E00,325801.37
8047D0E00,325801.37
8047D0EF0,3867.93
8047D0EF0,3867.93
8047D0EF0,3867.93
8047D10D0,12291.33
8047D10D0,437368.45
8047D10D0,721776.18
8047D2D50,14809.91
8047D2D50,14809.91
8047D2D50,14809.91
8047D2D50,14809.91
8047D2D50,14809.91
8047D2F90,22497.45
8047D2F90,275357.95
8047D4AC0,5209.21
8047D4AC0,7960.88
8047D59A0,6155641.0
8047D59A0,7376.25
8047D59A0,7376.25
8047D59A0,7376.25
8047D59F0,16608.26
8047D5EE0,9594.33
8047D6B00,3015.28
8047D6B00,3015.28
8047D6B00,3015.28
8047D6B00,447767.17
8047D6B00,447767.17
8047D6B00,447767.17
8047D6B00,8428.95
8047D6B00,8428.95
8047D6B00,8428.95
8047D6F10,20473.25
8047D7920,5015.77
8047D7920,6011.5
8047D8030,26967.56
8047D8580,14582.92
8047D8580,15835059.03
8047D8580,28726383.16
8047D8580,4145021.06
8047D8580,5282332.52
8047D8AA0,18562645.87
8047D8AA0,18562645.87
8047D8AA0,18562645.87
8047D8AA0,8270779.45
8047D8AA0,8270779.45
8047D8AA0,8270779.45
8047DFEC0,801824.21
8047E0180,838047.0
8047E0940,7591.16
8047E0940,7591.16
8047E0940,7591.16
8047E1320,3393.93
8047E1320,3393.93
8047E1320,3393.93
8047E1C20,1038714.05
8047E1C20,1465219.51
8047E1C20,21835.75
8047E1C20,7928.36
8047E4130,229166.27
8047E4130,229166.27
8047E4130,229166.27
8047E4130,9251.35
8047E4760,7051.36
8047E6C90,3685.66
8047E6C90,3685.66
8047E6C90,3685.66
8047E6C90,3685.66
8047E6C90,3685.66
8047E7FD0,1277192.07
8047E7FD0,13020.48
8047E7FD0,13389.93
8047E7FD0,13389.93
8047E7FD0,13389.93
8047E7FD0,1662935.46
8047E7FD0,25783.38
8047E7FD0,3742.9
8047E7FD0,3742.9
8047E7FD0,3742.9
8047E7FD0,551207.06
8047E7FD0,551207.06
8047E7FD0,551207.06
8047E7FD0,992203.66
8047E7FD0,992203.66
8047E7FD0,992203.66
8047E90C0,6682533.0
8047E90C0,7998.49
8047E90C0,7998.49
8047E90C0,7998.49
8047E93F0,4309.4
8047E93F0,4962.95
8047E93F0,4962.95
8047E93F0,4962.95
8047E9640,760137.77
8047EAF70,9066.5
8047EBDB0,12284650.97
8047EBDB0,2666878.33
8047EBDB0,29130.98
8047EBDB0,3082.06
8047EBDB0,3082.06
8047EBDB0,3082.06
8047EBDB0,3082.06
8047EBDB0,3082.06
8047EBDB0,3326776.4
8047EBDB0,4229.29
8047EBDB0,4229.29
8047EBDB0,4229.29
8047ECCA0,3255.34
8047ECCA0,3255.34
8047ECCA0,3255.34
8047ECCA0,4055.86
8047ED1F0,16029.48
8047ED1F0,16029.48
8047ED1F0,16029.48
8047ED1F0,16029.48
8047ED1F0,16029.48
8047ED1F0,7368652.0
8047ED820,12844782.0
8047EEA30,11159.38
8047EEA30,4490.66
8047EEE30,588255.32
8047EF730,5179.45
8047EF730,5179.45
8047EF730,5179.45
8047F0350,1941935.45
8047F0350,1941935.45
8047F0350,1941935.45
8047F0350,433716.65
8047F0350,433716.65
8047F0350,433716.65
8047F0350,6993.9
8047F0350,6993.9
8047F0350,6993.9
8047F0F30,6188.3
8047F1C00,3820.28
8047F1C00,3820.28
8047F1C00,3820.28
8047F1C00,3820.28
8047F1C00,3820.28
8047F1C00,4424836.02
8047F1C00,4424836.02
8047F1C00,4424836.02
8047F3D20,6230.84
8047F3D20,6230.84
8047F3D20,6230.84
8047F5000,9389.88
8047F62B0,7280.55
8047F7F60,342074.45
8047F9510,29739.93
8047F9510,29739.93
8047F9510,29739.93
8047F9C30,11037.25
8047F9C30,5741.43
8047FA590,435126.33
8047FA590,435126.33
8047FA590,435126.33
8047FA590,435126.33
8047FA590,435126.33
8047FA590,5605.61
8047FA590,5605.61
8047FA590,5605.61
8047FA590,5605.61
8047FA590,5605.61
8047FAEC0,3756.15
8047FAEC0,3756.15
8047FAEC0,3756.15
8047FAEC0,3756.15
8047FAEC0,3756.15
8047FB1A0,4218.69
8047FB740,4967.1
8047FB740,4967.1
8047FB740,4967.1
8047FBCD0,5028.05
8047FD020,3095.18
8047FE920,271452.96
8047FE920,271452.96
8047FE920,271452.96
8047FE920,6862.05
8047FE920,6862.05
8047FE920,6862.05
8047FF5C0,21692.89
8047FF5C0,21692.89
8047FF5C0,21692.89
8047FF5C0,7622.32
8047FF5C0,7622.32
8047FF5C0,7622.32
8047FF5C0,804594.71
8047FF5C0,804594.71
8047FF5C0,804594.71
8047FF5C0,8394.86
8047FF5C0,901721.0
8047FF610,272850.28
8047FF610,4411.28
8047FF610,8669315.92
8047FF610,9358999.75
8047FF7A0,874134.0
804800780,20044.46
804800780,5592.44
804800780,5592.44
804800780,5592.44
804800780,5592.44
804800780,5592.44
804801000,1087488.82
804801000,1087488.82
804801000,1087488.82
804801000,11238.23
804801000,28847.44
804801000,28847.44
804801000,28847.44
804801000,317382.07
804801000,317382.07
804801000,317382.07
804801910,25492.55
804801910,25492.55
804801910,25492.55
804801910,25492.55
804801910,25492.55
804801910,430629.05
804801910,430629.05
804801910,430629.05
804801910,5805.47
804801910,5805.47
804801910,5805.47
804801910,5923.41
804801DF0,16658.9
804802300,15998.63
804802300,15998.63
804802300,15998.63
804802300,15998.63
804802300,15998.63
804802300,17450.43
8048028B0,7768.32
804802B90,18294.96
804802B90,18294.96
804802B90,18294.96
8048036E0,4371.26
8048036E0,4371.26
8048036E0,4371.26
8048043F0,16397.95
8048043F0,16397.95
8048043F0,16397.95
8048043F0,16397.95
8048043F0,16397.95
8048043F0,4369.37
804804530,1841289.52
804804620,13193471.0
804807F40,16694.0
804808440,6581.96
8048089C0,15555.48
8048089C0,614261.72
804808AB0,3857.64
804808AB0,3857.64
804808AB0,3857.64
804809020,2889923.39
804809020,2889923.39
804809020,2889923.39
804809020,296439.12
804809020,296439.12
804809020,296439.12
804809020,4395.23
804809020,4395.23
804809020,4395.23
804809020,6472.09
804809020,6472.09
804809020,6472.09
804809020,6472.09
804809020,6472.09
804809790,255967.2
804809790,255967.2
804809790,255967.2
804809790,255967.2
804809790,255967.2
80480B160,28584.12
80480B160,9369.96
80480B5C0,3109747.0
80480ECD0,273092.9
80480ECD0,273092.9
80480ECD0,273092.9
80480EF10,14794.89
80480EF10,14794.89
80480EF10,14794.89
80480EF10,14794.89
80480EF10,14794.89
80480EF10,5460.41
80480EF10,5460.41
80480EF10,5460.41
80480F1E0,13318850.21
80480F1E0,13318850.21
80480F1E0,13318850.21
80480F1E0,17391.21
80480F1E0,17391.21
80480F1E0,17391.21
80480F1E0,3009724.93
80480F1E0,3009724.93
80480F1E0,3009724.93
80480F460,4852.13
80480F460,4852.13
80480F460,4852.13
804816360,3354.73
804816360,3354.73
804816360,3354.73
804816FD0,4832.04
804816FD0,4832.04
804816FD0,4832.04
804819240,15201.61
80481F540,10702.37
80481F540,10702.37
80481F540,10702.37
80481F540,1123825.26
80481F540,227966.65
80481F540,227966.65
80481F540,227966.65
80481F540,3760011.88
80481F9F0,2717427.0
80481F9F0,8266.8
80481FD20,3149.28
80481FD20,3149.28
80481FD20,3149.28
804820210,1053067.54
804820210,1053067.54
804820210,1053067.54
804820210,25732.45
804820210,25732.45
804820210,25732.45
804820210,492760.87
804820210,492760.87
804820210,492760.87
8048202B0,14992.53
8048202B0,14992.53
8048202B0,14992.53
8048203F0,959288.79
8048207A0,4583.58
8048207A0,7650.13
8048207A0,7650.13
8048207A0,7650.13
804826490,10022.78
804826490,10022.78
804826490,10022.78
804826490,740436.44
804826490,740436.44
804826490,740436.44
80482E4F0,11262266.06
80482E4F0,558962.0
80482EB20,20884.04
80482EB20,20884.04
80482EB20,20884.04
80482EB20,373241.12
80482EB20,373241.12
80482EB20,373241.12
80482EC50,20964.01
80482EC50,8090.84
80482EC50,8090.84
80482EC50,8090.84
80482EC50,8090.84
80482EC50,8090.84
80482F430,3840.35
80482F430,3840.35
80482F430,3840.35
804838B90,12011.3
804842040,20662.84
804842620,3274.29
804842620,3274.29
804842620,3274.29
804842980,5888.84
804842980,5888.84
804842980,5888.84
804842980,5888.84
804842980,5888.84
804842D40,1031784511.17
804842D40,373251528.6
804842D40,9369.45
804842DE0,13148.42
804842DE0,3513.42
804843390,3253.31
804843B40,16816.77
804843B40,24757.61
804843EB0,11987069.45
804843EB0,2260201.97
804843EB0,235491.91
804843EB0,3639.06
804843EB0,3681437.62
804844100,255418.0
804845330,7831.92
804845330,7831.92
804845330,7831.92
804845940,11882.34
804845A00,16229.94
804845A00,1839175.08
804845A00,2206731.45
804845A00,4765312.81
80484CBA0,5922.08
80484E690,28102.23
804853B90,238875044.36
804853B90,238875044.36
804853B90,238875044.36
804853B90,238875044.36
804853B90,238875044.36
804853E20,3991.99
804854520,3080.42
804854520,3080.42
804854520,3080.42
804854520,3080.42
804854520,3080.42
804867010,11332.37
804869E80,23164.53
80486A500,2032686.91
80486A500,2032686.91
80486A500,2032686.91
80486D0A0,14232758.67
80486D0A0,14232758.67
80486D0A0,14232758.67
80486D0A0,14232758.67
80486D0A0,14232758.67
80486D0A0,22541.51
80486D0A0,22541.51
80486D0A0,22541.51
80486D0A0,22541.51
80486D0A0,22541.51
80486D0A0,3461.41
80486D0A0,3461.41
80486D0A0,3461.41
80486D0A0,41386358.27
80486D0A0,41386358.27
80486D0A0,41386358.27
80486D0A0,41386358.27
80486D0A0,41386358.27
80486D700,3926.09
80486D700,9451.84
80486DB20,27237.43
80486DB20,27237.43
80486DB20,27237.43
80486FA20,3407.14
80486FA20,3407.14
80486FA20,3407.14
80486FA20,3407.14
80486FA20,3407.14
804870E40,10534.99
804874B80,30299.97
804874B80,427409.63
804879190,4139.88
804879580,3641644.41
804879580,3641644.41
804879580,3641644.41
804879C10,15930.08
804879C10,15930.08
804879C10,15930.08
804879C10,4028.97
804879C10,4028.97
804879C10,4028.97
80487EB10,5111.69
80487EB10,5111.69
80487EB10,5111.69
8048AA7C0,4476.24
8048AA9B0,467978.02
8048AEB80,19287.7
8048B29A0,12504.4
8048B29A0,12504.4
8048B29A0,12504.4
8048B29A0,12504.4
8048B29A0,12504.4
8048B29A0,16821.13
8048BCAB0,23127.65
8048BCAB0,3862.31
8048BCAB0,3862.31
8048BCAB0,3862.31
8048C5220,10636.81
8048C54B0,14319.33
8048C54B0,14319.33
8048C54B0,14319.33
8048C54B0,1888038.58
8048C54B0,1888038.58
8048C54B0,1888038.58
8048C54B0,549315.04
8048C54B0,549315.04
8048C54B0,549315.04
8048C54B0,736703.36
8048C54B0,736703.36
8048C54B0,736703.36
8048C5930,4563.96
8048C5930,4563.96
8048C5930,4563.96
8048C5BF0,3227.65
8048C5BF0,3227.65
8048C5BF0,3227.65
8048CCC90,5699.23
8048CCC90,5699.23
8048CCC90,5699.23
8048D0100,21803.12
8048D0100,271692.29
8048D10C0,11033.05
8048D11B0,1661786.86
8048D11B0,1661786.86
8048D11B0,1661786.86
8048D11B0,23952.98
8048D11B0,23952.98
8048D11B0,23952.98
8048DE480,938447.74
8048DF8F0,1907286.84
8048DF8F0,9804.35
8048DF990,3179.96
8048DF990,3179.96
8048DF990,3179.96
8048DF990,3179.96
8048DF990,3179.96
8048F3970,12732.12
8048F98E0,3032.41
8048F98E0,3032.41
8048F98E0,3032.41
804926230,3210.33
804938120,24239.35
804938120,531011.55
804938120,531011.55
804938120,531011.55
804938120,531011.55
804938120,531011.55
804940510,12453.61
804940510,12453.61
804940510,12453.61
804940510,12453.61
804940510,12453.61
804940510,4533.69
804940510,9261.56
804940510,9261.56
804940510,9261.56
804940560,4143.0
804940560,4143.0
804940560,4143.0
804940560,8813.76
804940E60,7532.96
804940E60,7532.96
804940E60,7532.96
804940E60,7532.96
804940E60,7532.96
8049411F0,5110.7
8049411F0,5110.7
8049411F0,5110.7
8049411F0,5110.7
8049411F0,5110.7
8049419A0,3779.74
8049419A0,5256.77
804941BA0,876461.26
804941BA0,876461.26
804941BA0,876461.26
804941FE0,12016.09
804941FE0,12016.09
804941FE0,12016.09
804941FE0,12016.09
804941FE0,12016.09
804941FE0,17764.92
804942AE0,836975.0
8049436F0,6590.28
804943740,18083.55
804943740,3937.25
804944DB0,7041.71
804944DB0,7041.71
804944DB0,7041.71
804945020,1506445.05
804946FB0,3485.12
804947240,10208.63
804947240,22069.62
804947760,5292.5
804947760,5292.5
804947760,5292.5
80494C160,522896.12
80494C160,522896.12
80494C160,522896.12
80496B560,14516169.02
80496B560,16465.56
80496B560,17031.67
80496B560,4950940.1
80496B560,666677.15
80496B560,746410.07
80496D180,23453.72
80496D180,23453.72
80496D180,23453.72
80496D180,7365852.97
80496D180,7365852.97
80496D180,7365852.97
80496E110,14307.9
80496E110,3146.52
80496E110,3146.52
80496E110,3146.52
80496E110,385285.99
80496E5E0,1425120.6
80496E5E0,1523125.39
80496E5E0,6231010.04
80496E5E0,8954.92
80497A110,3772.71
80497A110,4225.06
80497A9F0,1244997.81
80497A9F0,587761.32
80497A9F0,7048.48
80497AFD0,21435.71
80497AFD0,21435.71
80497AFD0,21435.71
80497AFD0,21435.71
80497AFD0,21435.71
80497BBB0,1010704.09
80497BBB0,10236.01
80497BBB0,10236.01
80497BBB0,10236.01
80497BBB0,10236.01
80497BBB0,10236.01
80497BBB0,12894174.87
80497BBB0,12894174.87
80497BBB0,12894174.87
80497BBB0,12894174.87
80497BBB0,12894174.87
80497BBB0,24352.93
80497BBB0,383286.79
80497BBB0,4126709.32
80497BEB0,1079673.12
80497BEB0,1079673.12
80497BEB0,1079673.12
80497BEB0,1079673.12
80497BEB0,1079673.12
80497BEB0,20764.06
80497BEB0,20764.06
80497BEB0,20764.06
80497BEB0,20764.06
80497BEB0,20764.06
80497BEB0,786388.08
80497BEB0,786388.08
80497BEB0,786388.08
80497BEB0,786388.08
80497BEB0,786388.08
80497CFB0,10088.66
80497CFB0,10088.66
80497CFB0,10088.66
80497CFB0,10088.66
80497CFB0,10088.66
80497E660,4692.37
80497E660,4692.37
80497E660,4692.37
80497E660,4692.37
80497E660,4692.37
80497E660,9144.18
80497E8B0,10803.3
80497E8B0,10803.3
80497E8B0,10803.3
80497E8B0,23706.39
80497FB00,13049.92
80497FF90,12242.96
804980E10,28310.28
8049812C0,4674.96
8049817C0,1339242.94
804981D80,14951347.63
804981D80,14951347.63
804981D80,14951347.63
804981D80,14951347.63
804981D80,14951347.63
804981D80,9423937.35
804981D80,9423937.35
804981D80,9423937.35
804981D80,9423937.35
804981D80,9423937.35
804982050,14686.54
804982050,1961887.27
804982050,260493.42
804982BF0,7089324.84
8049869F0,23066.26
8049869F0,464332.25
804987380,20249.45
804987380,3309352.02
804987380,3309352.02
804987380,3309352.02
804987380,420389.99
804987380,420389.99
804987380,420389.99
804987380,7814.62
804987380,7814.62
804987380,7814.62
804987F70,3391.84
804989720,28623.03
804990A70,1517387.54
804991390,1182110.0
804991390,1182110.0
804991390,1182110.0
804991390,2107567.73
804991390,2107567.73
804991390,2107567.73
804991390,22145.82
804991390,22145.82
804991390,22145.82
8049A1020,6162.1
8049A1020,6162.1
8049A1020,6162.1
8049A1020,9945.74
8049A7EB0,12506.3
8049A7EB0,29538.27
8049AF910,3788.82
8049AF910,3788.82
8049AF910,3788.82
8049AF910,3788.82
8049AF910,3788.82
8049B1160,218707284.74
8049B1420,11079.84
8049B1420,2622923.21
8049B1420,7523.85
8049B1420,7523.85
8049B1420,7523.85
8049B1B10,3985.88
8049B2740,1139585.28
8049B2740,22101.73
8049B2740,8773135.0
8049B2880,10094.69
8049B2880,10094.69
8049B2880,10094.69
8049B2880,355797.81
8049B8700,354129.58
8049B8700,3698.87
8049B9AF0,3694.35
8049B9AF0,7907.08
8049BA900,4519.84
8049BA900,4519.84
8049BA900,4519.84
8049BA900,4519.84
8049BA900,4519.84
8049BA900,5088.32
8049BA900,5088.32
8049BA900,5088.32
8049BA900,5088.32
8049BA900,5088.32
8049BB080,7349.58
8049BB7A0,25210.25
8049BB7A0,25210.25
8049BB7A0,25210.25
8049BB7A0,25210.25
8049BB7A0,25210.25
8049BBB10,16292.53
8049BBB10,16292.53
8049BBB10,16292.53
8049BC0A0,10138.75
8049BC0A0,10138.75
8049BC0A0,10138.75
8049BC0A0,225044.85
8049BC0A0,225044.85
8049BC0A0,225044.85
8049BC0A0,27062.0
8049BC0A0,27062.0
8049BC0A0,27062.0
8049BC0A0,694308.46
8049BC0A0,694308.46
8049BC0A0,694308.46
8049BC510,29278.78
8049BC510,297003.0
8049BC5B0,13515.07
8049CC2D0,11049.61
8049CC2D0,11049.61
8049CC2D0,11049.61
8049CC2D0,1999157.61
8049CC2D0,1999157.61
8049CC2D0,1999157.61
8049CC2D0,3218897.99
8049CC2D0,3218897.99
8049CC2D0,3218897.99
8049CC2D0,8000.74
8049CC2D0,8000.74
8049CC2D0,8000.74
8049CC9D0,4042.5
8049D1BD0,328775.94
8049D1BD0,4737.81
8049DB2D0,1421315.79
8049E4D00,6502.7
8049E4D00,6502.7
8049E4D00,6502.7
8049E4D00,9020.52
8049E4DF0,1004764.48
8049E4DF0,1004764.48
8049E4DF0,1004764.48
8049E4DF0,404225.72
8049E4DF0,404225.72
8049E4DF0,404225.72
8049E4DF0,4264.33
8049E4DF0,4264.33
8049E4DF0,4264.33
8049E4DF0,429680.09
8049E4DF0,429680.09
8049E4DF0,429680.09
8049E4DF0,4775.32
8049E4DF0,4775.32
8049E4DF0,4775.32
804A001D0,2408390.04
804A001D0,29749.77
804A001D0,693962.87
804A09FB0,12590.92
804A09FB0,22233.61
804A09FB0,22233.61
804A09FB0,22233.61
804A09FB0,22233.61
804A09FB0,22233.61
804A09FB0,313381.37
804A09FB0,4840.8
804A13DB0,18287.43
804A15BC0,23791.06
804A16F00,4447.16
804A16F00,7715.18
804A16F00,7715.18
804A16F00,7715.18
804A28E30,13269.77
804A28E30,16259.86
804A29050,430495.46
804A3B540,3035.57
804A45EA0,6044.96
804A45EA0,6044.96
804A45EA0,6044.96
804A45EA0,6044.96
804A45EA0,6044.96
804A48B10,23538.76
804A48B10,6521.9
804A48B10,6521.9
804A48B10,6521.9
804A4B200,25555.13
804A57EC0,15579.51
804A57EC0,7899.84
804A57F10,4771.31
804A69EE0,4651.55
804A6A9F0,6968.72
804A6A9F0,6968.72
804A6A9F0,6968.72
804A6A9F0,6968.72
804A6A9F0,6968.72
804A6B290,4336.28
804A6B680,10096.79
804A6CC00,13544.04
804A6E780,6352.08
804A6E780,6352.08
804A6E780,6352.08
804A6F430,3410.76
804A6F430,3410.76
804A6F430,3410.76
804A742C0,1911169.79
804A742C0,24909.2
804A742C0,5304263.76
804A74F70,4112.3
804A76EF0,7601.02
804A76EF0,7601.02
804A76EF0,7601.02
804A77950,13751.81
804A77950,19409.16
804A77950,19409.16
804A77950,19409.16
804A77950,3691.3
804A78000,4914.92
804A78740,5418.75
804A78740,632715.83
804A79F80,3920891.0
804A7DA40,19268.56
804A7DA40,19268.56
804A7DA40,19268.56
804A7DA40,324967.41
804A7DA40,324967.41
804A7DA40,324967.41
804A7DA40,437437.46
804A7DA40,437437.46
804A7DA40,437437.46
804A81B50,8504.31
804A81B50,9474.82
804A82D90,4006.67
804A835F0,5938.27
804A835F0,5938.27
804A835F0,5938.27
804A83720,1408991.0
804A85A30,14754.23
804A85A30,14754.23
804A85A30,14754.23
804A85A30,42562407.0
804A85A80,10562.33
804A85A80,3735148.53
804A85A80,5294.95
804A860C0,24231.15
804A87840,1862609.0
804A87840,25475.61
804A89030,22628.55
804A89030,793767.93
804A89030,793767.93
804A89030,793767.93
804A89030,924484.29
804A89030,924484.29
804A89030,924484.29
804A89600,3192324.0
804A896F0,8962.37
804A896F0,8962.37
804A896F0,8962.37
804A896F0,8962.37
804A896F0,8962.37
804A899D0,25044.4
804A899D0,714327.57
804A89DF0,29876493.03
804A8A690,3196.7
804A8A690,7597.43
804A8A690,7597.43
804A8A690,7597.43
804A8A690,765264.3
804A8E970,3681.25
804A8E970,3681.25
804A8E970,3681.25
804A8EFC0,251372301.0
804A8F010,14316.7
804A8F010,2064386.04
804A8F010,2064386.04
804A8F010,2064386.04
804A8F010,23672.6
804A8F010,28212.68
804A8F010,28212.68
804A8F010,28212.68
804A8F010,38461916.39
804A8F010,4436.85
804A8F610,102946226.96
804A8F610,11240.82
804A8F610,12212.03
804A8F610,12212.03
804A8F610,12212.03
804A8F610,30203270.98
804A8F9A0,236237.25
804A90790,8568.52
804A90790,8568.52
804A90790,8568.52
804A90790,8568.52
804A90790,8568.52
804A915E0,7616.48
804A92450,3155.04
804A92450,3155.04
804A92450,3155.04
804A92450,588960.46
804A92450,588960.46
804A92450,588960.46
804A929A0,4860.29
804A929F0,7410.93
804A929F0,7410.93
804A929F0,7410.93
804A929F0,7410.93
804A929F0,7410.93
804A92EB0,14578.75
804A933B0,2269630.14
804A933B0,7314701.52
804A933B0,9528.62
804A949D0,3313.93
804A95170,6130.64
804A95890,14229933.32
804A95890,14852407.87
804A96AA0,3520.47
804A96AA0,5206.59
